#1
# Source: DWD Weather data, ieet, TUHH (DWD COSMO-D2)
# Location: latitude 52.1, longitude 9.35
# Year: 2019
# Data type: Solar_Diff
float	default(8760, 2)
1674000	61.5599
1677600	79.8083
1681200	88.2211
1684800	88.8535
1688400	81.2193
1692000	64.2375
1695600	32.6172
1699200	0.0
1702800	0.0
1706400	0.0
1710000	0.0
1713600	0.0
1717200	0.0
1720800	0.0
1724400	0.0
1728000	0.0
1731600	0.0
1735200	0.0
1738800	0.0
1742400	0.0
1746000	0.0
1749600	0.0
1753200	0.0
1756800	29.334
1760400	63.1037
1764000	81.2958
1767600	90.4234
1771200	92.2048
1774800	84.1492
1778400	66.5089
1782000	35.2656
1785600	0.0
1789200	0.0
1792800	0.0
1796400	0.0
1800000	0.0
1803600	0.0
1807200	0.0
1810800	0.0
1814400	0.0
1818000	0.0
1821600	0.0
1825200	0.0
1828800	0.0
1832400	0.0
1836000	0.0
1839600	0.0
1843200	32.8809
1846800	65.264
1850400	100.694
1854000	112.169
1857600	127.569
1861200	125.572
1864800	94.7563
1868400	37.2598
1872000	0.0
1875600	0.0
1879200	0.0
1882800	0.0
1886400	0.0
1890000	0.0
1893600	0.0
1897200	0.0
1900800	0.0
1904400	0.0
1908000	0.0
1911600	0.0
1915200	0.0
1918800	0.0
1922400	0.0
1926000	0.0
1929600	34.3711
1933200	85.6637
1936800	130.177
1940400	151.977
1944000	153.666
1947600	133.411
1951200	98.4895
1954800	45.2188
1958400	0.0
1962000	0.0
1965600	0.0
1969200	0.0
1972800	0.0
1976400	0.0
1980000	0.0
1983600	0.0
1987200	0.0
1990800	0.0
1994400	0.0
1998000	0.0
2001600	0.0
2005200	0.0
2008800	0.0
2012400	0.0
2016000	23.9297
2019600	70.5262
2023200	127.17
2026800	108.197
2030400	151.179
2034000	85.6073
2037600	42.8983
2041200	13.9883
2044800	0.0
2048400	0.0
2052000	0.0
2055600	0.0
2059200	0.0
2062800	0.0
2066400	0.0
2070000	0.0
2073600	0.0
2077200	0.0
2080800	0.0
2084400	0.0
2088000	0.0
2091600	0.0
2095200	0.0
2098800	0.0
2102400	35.7656
2106000	92.228
2109600	124.971
2113200	100.387
2116800	130.909
2120400	137.821
2124000	88.0041
2127600	10.4961
2131200	0.0
2134800	0.0
2138400	0.0
2142000	0.0
2145600	0.0
2149200	0.0
2152800	0.0
2156400	0.0
2160000	0.0
2163600	0.0
2167200	0.0
2170800	0.0
2174400	0.0
2178000	0.0
2181600	0.0
2185200	0.0
2188800	6.41406
2192400	15.4594
2196000	31.6657
2199600	38.0545
2203200	24.2808
2206800	13.4401
2210400	3.76395
2214000	1.25
2217600	0.0
2221200	0.0
2224800	0.0
2228400	0.0
2232000	0.0
2235600	0.0
2239200	0.0
2242800	0.0
2246400	0.0
2250000	0.0
2253600	0.0
2257200	0.0
2260800	0.0
2264400	0.0
2268000	0.0
2271600	0.0
2275200	20.293
2278800	60.0199
2282400	84.4254
2286000	135.813
2289600	100.696
2293200	119.608
2296800	52.2533
2300400	27.5195
2304000	0.0
2307600	0.0
2311200	0.0
2314800	0.0
2318400	0.0
2322000	0.0
2325600	0.0
2329200	0.0
2332800	0.0
2336400	0.0
2340000	0.0
2343600	0.0
2347200	0.0
2350800	0.0
2354400	0.0
2358000	0.0
2361600	21.3203
2365200	21.8862
2368800	59.2253
2372400	81.1786
2376000	52.156
2379600	73.4122
2383200	43.5635
2386800	20.9844
2390400	0.0
2394000	0.0
2397600	0.0
2401200	0.0
2404800	0.0
2408400	0.0
2412000	0.0
2415600	0.0
2419200	0.0
2422800	0.0
2426400	0.0
2430000	0.0
2433600	0.0
2437200	0.0
2440800	0.0
2444400	0.0
2448000	27.3164
2451600	69.4164
2455200	136.173
2458800	129.868
2462400	157.096
2466000	87.0178
2469600	95.8781
2473200	46.6445
2476800	0.0
2480400	0.0
2484000	0.0
2487600	0.0
2491200	0.0
2494800	0.0
2498400	0.0
2502000	0.0
2505600	0.0
2509200	0.0
2512800	0.0
2516400	0.0
2520000	0.0
2523600	0.0
2527200	0.0
2530800	0.0
2534400	45.3867
2538000	100.238
2541600	141.307
2545200	168.71
2548800	125.861
2552400	90.1286
2556000	57.9954
2559600	36.2969
2563200	0.0
2566800	0.0
2570400	0.0
2574000	0.0
2577600	0.0
2581200	0.0
2584800	0.0
2588400	0.0
2592000	0.0
2595600	0.0
2599200	0.0
2602800	0.0
2606400	0.0
2610000	0.0
2613600	0.0
2617200	0.0
2620800	41.5625
2624400	83.4254
2628000	121.059
2631600	167.988
2635200	154.788
2638800	150.603
2642400	111.519
2646000	55.5781
2649600	0.271484
2653200	0.0
2656800	0.0
2660400	0.0
2664000	0.0
2667600	0.0
2671200	0.0
2674800	0.0
2678400	0.0
2682000	0.0
2685600	0.0
2689200	0.0
2692800	0.0
2696400	0.0
2700000	0.0
2703600	0.0
2707200	12.4414
2710800	52.892
2714400	42.9954
2718000	144.879
2721600	129.594
2725200	118.589
2728800	105.295
2732400	50.3164
2736000	2.05273
2739600	0.0
2743200	0.0
2746800	0.0
2750400	0.0
2754000	0.0
2757600	0.0
2761200	0.0
2764800	0.0
2768400	0.0
2772000	0.0
2775600	0.0
2779200	0.0
2782800	0.0
2786400	0.0
2790000	0.0
2793600	21.7422
2797200	38.1935
2800800	10.5169
2804400	29.5175
2808000	68.2114
2811600	64.6945
2815200	39.7439
2818800	14.3867
2822400	0.796875
2826000	0.0
2829600	0.0
2833200	0.0
2836800	0.0
2840400	0.0
2844000	0.0
2847600	0.0
2851200	0.0
2854800	0.0
2858400	0.0
2862000	0.0
2865600	0.0
2869200	0.0
2872800	0.0
2876400	0.0
2880000	53.1289
2883600	107.074
2887200	123.708
2890800	115.902
2894400	131.754
2898000	117.154
2901600	98.722
2905200	61.7508
2908800	5.58789
2912400	0.0
2916000	0.0
2919600	0.0
2923200	0.0
2926800	0.0
2930400	0.0
2934000	0.0
2937600	0.0
2941200	0.0
2944800	0.0
2948400	0.0
2952000	0.0
2955600	0.0
2959200	0.0
2962800	0.0
2966400	44.3008
2970000	74.2391
2973600	105.587
2977200	123.197
2980800	175.14
2984400	149.444
2988000	124.3
2991600	63.6952
2995200	5.86719
2998800	0.0
3002400	0.0
3006000	0.0
3009600	0.0
3013200	0.0
3016800	0.0
3020400	0.0
3024000	0.0
3027600	0.0
3031200	0.0
3034800	0.0
3038400	0.0
3042000	0.0
3045600	0.0
3049200	0.0
3052800	12.2461
3056400	25.4303
3060000	36.1737
3063600	46.9442
3067200	60.4563
3070800	76.1546
3074400	58.5438
3078000	40.056
3081600	2.9707
3085200	0.0
3088800	0.0
3092400	0.0
3096000	0.0
3099600	0.0
3103200	0.0
3106800	0.0
3110400	0.0
3114000	0.0
3117600	0.0
3121200	0.0
3124800	0.0
3128400	0.0
3132000	0.0
3135600	0.0
3139200	49.2148
3142800	117.958
3146400	135.902
3150000	132.695
3153600	156.865
3157200	63.208
3160800	87.5573
3164400	20.6718
3168000	4.50391
3171600	0.0
3175200	0.0
3178800	0.0
3182400	0.0
3186000	0.0
3189600	0.0
3193200	0.0
3196800	0.0
3200400	0.0
3204000	0.0
3207600	0.0
3211200	0.0
3214800	0.0
3218400	0.0
3222000	0.171875
3225600	21.8281
3229200	43.0733
3232800	27.8156
3236400	71.58
3240000	157.06
3243600	153.2
3247200	109.731
3250800	57.7056
3254400	12.4863
3258000	0.0
3261600	0.0
3265200	0.0
3268800	0.0
3272400	0.0
3276000	0.0
3279600	0.0
3283200	0.0
3286800	0.0
3290400	0.0
3294000	0.0
3297600	0.0
3301200	0.0
3304800	0.0
3308400	0.525391
3312000	16.8438
3315600	78.6035
3319200	111.375
3322800	81.6312
3326400	74.2954
3330000	143.617
3333600	63.868
3337200	30.909
3340800	7.4082
3344400	0.0
3348000	0.0
3351600	0.0
3355200	0.0
3358800	0.0
3362400	0.0
3366000	0.0
3369600	0.0
3373200	0.0
3376800	0.0
3380400	0.0
3384000	0.0
3387600	0.0
3391200	0.0
3394800	1.40625
3398400	24.0078
3402000	105.815
3405600	104.281
3409200	138.281
3412800	22.4182
3416400	112.669
3420000	81.6019
3423600	61.0954
3427200	12.7188
3430800	0.0
3434400	0.0
3438000	0.0
3441600	0.0
3445200	0.0
3448800	0.0
3452400	0.0
3456000	0.0
3459600	0.0
3463200	0.0
3466800	0.0
3470400	0.0
3474000	0.0
3477600	0.0
3481200	2.28906
3484800	18.7266
3488400	57.0696
3492000	35.1511
3495600	93.2492
3499200	139.403
3502800	102.823
3506400	27.2792
3510000	41.5451
3513600	12.6641
3517200	0.0
3520800	0.0
3524400	0.0
3528000	0.0
3531600	0.0
3535200	0.0
3538800	0.0
3542400	0.0
3546000	0.0
3549600	0.0
3553200	0.0
3556800	0.0
3560400	0.0
3564000	0.0
3567600	3.8125
3571200	13.4648
3574800	37.6104
3578400	136.209
3582000	129.872
3585600	169.676
3589200	174.729
3592800	97.9699
3596400	79.3897
3600000	20.0352
3603600	0.0
3607200	0.0
3610800	0.0
3614400	0.0
3618000	0.0
3621600	0.0
3625200	0.0
3628800	0.0
3632400	0.0
3636000	0.0
3639600	0.0
3643200	0.0
3646800	0.0
3650400	0.0
3654000	7.17578
3657600	75.3381
3661200	132.963
3664800	174.462
3668400	140.68
3672000	189.999
3675600	174.404
3679200	122.834
3682800	69.4171
3686400	20.4199
3690000	0.0
3693600	0.0
3697200	0.0
3700800	0.0
3704400	0.0
3708000	0.0
3711600	0.0
3715200	0.0
3718800	0.0
3722400	0.0
3726000	0.0
3729600	0.0
3733200	0.0
3736800	0.0
3740400	2.41211
3744000	10.8689
3747600	9.15781
3751200	22.3375
3754800	39.8712
3758400	143.215
3762000	65.9568
3765600	79.7524
3769200	88.8108
3772800	22.5742
3776400	0.0
3780000	0.0
3783600	0.0
3787200	0.0
3790800	0.0
3794400	0.0
3798000	0.0
3801600	0.0
3805200	0.0
3808800	0.0
3812400	0.0
3816000	0.0
3819600	0.0
3823200	0.0
3826800	13.1836
3830400	79.9829
3834000	120.6
3837600	150.743
3841200	156.199
3844800	132.533
3848400	99.8249
3852000	85.8671
3855600	63.3823
3859200	24.5078
3862800	0.0
3866400	0.0
3870000	0.0
3873600	0.0
3877200	0.0
3880800	0.0
3884400	0.0
3888000	0.0
3891600	0.0
3895200	0.0
3898800	0.0
3902400	0.0
3906000	0.0
3909600	0.0
3913200	15.4668
3916800	59.6076
3920400	84.9867
3924000	98.8031
3927600	105.457
3931200	106.0
3934800	100.921
3938400	89.1397
3942000	66.3531
3945600	27.0039
3949200	0.0
3952800	0.0
3956400	0.0
3960000	0.0
3963600	0.0
3967200	0.0
3970800	0.0
3974400	0.0
3978000	0.0
3981600	0.0
3985200	0.0
3988800	0.0
3992400	0.0
3996000	0.0
3999600	16.7891
4003200	60.0391
4006800	84.6105
4010400	98.3214
4014000	104.752
4017600	105.587
4021200	100.755
4024800	90.0736
4028400	66.6105
4032000	28.0762
4035600	0.0
4039200	0.0
4042800	0.0
4046400	0.0
4050000	0.0
4053600	0.0
4057200	0.0
4060800	0.0
4064400	0.0
4068000	0.0
4071600	0.0
4075200	0.0
4078800	0.0
4082400	0.0
4086000	21.5938
4089600	81.2175
4093200	109.73
4096800	132.522
4100400	121.508
4104000	108.78
4107600	103.059
4111200	91.2237
4114800	68.4152
4118400	30.1113
4122000	0.0
4125600	0.0
4129200	0.0
4132800	0.0
4136400	0.0
4140000	0.0
4143600	0.0
4147200	0.0
4150800	0.0
4154400	0.0
4158000	0.0
4161600	0.0
4165200	0.0
4168800	0.0
4172400	20.2949
4176000	61.9136
4179600	86.1761
4183200	100.145
4186800	106.731
4190400	107.28
4194000	102.147
4197600	90.3697
4201200	83.6535
4204800	39.1504
4208400	0.0
4212000	0.0
4215600	0.0
4219200	0.0
4222800	0.0
4226400	0.0
4230000	0.0
4233600	0.0
4237200	0.0
4240800	0.0
4244400	0.0
4248000	0.0
4251600	0.0
4255200	0.0
4258800	4.46484
4262400	67.8694
4266000	113.109
4269600	150.631
4273200	210.61
4276800	154.304
4280400	140.085
4284000	116.077
4287600	85.2125
4291200	15.4688
4294800	0.0
4298400	0.0
4302000	0.0
4305600	0.0
4309200	0.0
4312800	0.0
4316400	0.0
4320000	0.0
4323600	0.0
4327200	0.0
4330800	0.0
4334400	0.0
4338000	0.0
4341600	0.0
4345200	13.1035
4348800	56.432
4352400	84.7345
4356000	165.288
4359600	156.699
4363200	153.942
4366800	129.898
4370400	91.8953
4374000	59.7457
4377600	18.9277
4381200	0.0
4384800	0.0
4388400	0.0
4392000	0.0
4395600	0.0
4399200	0.0
4402800	0.0
4406400	0.0
4410000	0.0
4413600	0.0
4417200	0.0
4420800	0.0
4424400	0.0
4428000	0.0
4431600	22.9883
4435200	68.1794
4438800	150.835
4442400	187.692
4446000	141.415
4449600	137.199
4453200	158.857
4456800	137.757
4460400	84.5323
4464000	13.5508
4467600	0.0
4471200	0.0
4474800	0.0
4478400	0.0
4482000	0.0
4485600	0.0
4489200	0.0
4492800	0.0
4496400	0.0
4500000	0.0
4503600	0.0
4507200	0.0
4510800	0.0
4514400	0.0
4518000	3.4707
4521600	8.97275
4525200	15.9718
4528800	34.4581
4532400	48.181
4536000	102.143
4539600	72.0324
4543200	99.8648
4546800	101.833
4550400	38.5859
4554000	0.0
4557600	0.0
4561200	0.0
4564800	0.0
4568400	0.0
4572000	0.0
4575600	0.0
4579200	0.0
4582800	0.0
4586400	0.0
4590000	0.0
4593600	0.0
4597200	0.0
4600800	0.0
4604400	29.5898
4608000	68.6733
4611600	92.4567
4615200	110.768
4618800	121.243
4622400	134.362
4626000	112.346
4629600	97.201
4633200	105.241
4636800	46.2812
4640400	0.0
4644000	0.0
4647600	0.0
4651200	0.0
4654800	0.0
4658400	0.0
4662000	0.0
4665600	0.0
4669200	0.0
4672800	0.0
4676400	0.0
4680000	0.0
4683600	0.0
4687200	0.0
4690800	31.2168
4694400	69.3877
4698000	91.2242
4701600	104.239
4705200	110.43
4708800	111.057
4712400	106.4
4716000	95.812
4719600	75.8449
4723200	40.873
4726800	0.0
4730400	0.0
4734000	0.0
4737600	0.0
4741200	0.0
4744800	0.0
4748400	0.0
4752000	0.0
4755600	0.0
4759200	0.0
4762800	0.0
4766400	0.0
4770000	0.0
4773600	0.0
4777200	33.5234
4780800	72.3817
4784400	94.4918
4788000	107.722
4791600	113.896
4795200	115.393
4798800	113.853
4802400	99.8422
4806000	79.2519
4809600	42.4824
4813200	0.0
4816800	0.0
4820400	0.0
4824000	0.0
4827600	0.0
4831200	0.0
4834800	0.0
4838400	0.0
4842000	0.0
4845600	0.0
4849200	0.0
4852800	0.0
4856400	0.0
4860000	0.0
4863600	36.3145
4867200	72.7196
4870800	111.247
4874400	125.039
4878000	113.605
4881600	113.505
4885200	143.188
4888800	96.7884
4892400	86.2459
4896000	49.3203
4899600	0.0
4903200	0.0
4906800	0.0
4910400	0.0
4914000	0.0
4917600	0.0
4921200	0.0
4924800	0.0
4928400	0.0
4932000	0.0
4935600	0.0
4939200	0.0
4942800	0.0
4946400	0.0
4950000	36.3301
4953600	72.6377
4957200	94.8009
4960800	108.778
4964400	115.27
4968000	115.92
4971600	110.115
4975200	98.8814
4978800	78.729
4982400	44.7129
4986000	0.0
4989600	0.0
4993200	0.0
4996800	0.0
5000400	0.0
5004000	0.0
5007600	0.0
5011200	0.0
5014800	0.0
5018400	0.0
5022000	0.0
5025600	0.0
5029200	0.0
5032800	0.0
5036400	40.084
5040000	90.9764
5043600	114.133
5047200	141.691
5050800	174.896
5054400	188.293
5058000	191.103
5061600	184.145
5065200	116.774
5068800	55.3359
5072400	0.0
5076000	0.0
5079600	0.0
5083200	0.0
5086800	0.0
5090400	0.0
5094000	0.0
5097600	0.0
5101200	0.0
5104800	0.0
5108400	0.0
5112000	0.0
5115600	0.0
5119200	0.0
5122800	22.0391
5126400	14.1096
5130000	99.5712
5133600	33.0909
5137200	226.685
5140800	99.6991
5144400	83.9908
5148000	183.925
5151600	76.6618
5155200	40.6902
5158800	0.0
5162400	0.0
5166000	0.0
5169600	0.0
5173200	0.0
5176800	0.0
5180400	0.0
5184000	0.0
5187600	0.0
5191200	0.0
5194800	0.0
5198400	0.0
5202000	0.0
5205600	0.0
5209200	48.9062
5212800	74.2401
5216400	90.5852
5220000	152.536
5223600	216.188
5227200	190.107
5230800	178.487
5234400	71.3046
5238000	68.2795
5241600	52.586
5245200	0.0
5248800	0.0
5252400	0.0
5256000	0.0
5259600	0.0
5263200	0.0
5266800	0.0
5270400	0.0
5274000	0.0
5277600	0.0
5281200	0.0
5284800	0.0
5288400	0.0
5292000	0.0
5295600	11.3359
5299200	9.07599
5302800	24.4601
5306400	10.4107
5310000	41.0621
5313600	95.4587
5317200	77.2456
5320800	45.478
5324400	60.38
5328000	2.87677
5331600	0.0
5335200	0.0
5338800	0.0
5342400	0.0
5346000	0.0
5349600	0.0
5353200	0.0
5356800	0.0
5360400	0.0
5364000	0.0
5367600	0.0
5371200	0.0
5374800	0.0
5378400	0.0
5382000	55.3477
5385600	43.9257
5389200	132.077
5392800	194.779
5396400	244.47
5400000	229.444
5403600	156.472
5407200	150.903
5410800	139.441
5414400	65.0486
5418000	1.02539
5421600	0.0
5425200	0.0
5428800	0.0
5432400	0.0
5436000	0.0
5439600	0.0
5443200	0.0
5446800	0.0
5450400	0.0
5454000	0.0
5457600	0.0
5461200	0.0
5464800	0.0
5468400	42.7305
5472000	98.5987
5475600	146.542
5479200	215.146
5482800	199.206
5486400	252.266
5490000	182.985
5493600	186.559
5497200	126.516
5500800	60.5938
5504400	1.07617
5508000	0.0
5511600	0.0
5515200	0.0
5518800	0.0
5522400	0.0
5526000	0.0
5529600	0.0
5533200	0.0
5536800	0.0
5540400	0.0
5544000	0.0
5547600	0.0
5551200	0.0
5554800	18.9688
5558400	52.6764
5562000	146.93
5565600	224.225
5569200	259.423
5572800	245.638
5576400	227.23
5580000	133.164
5583600	95.4956
5587200	22.6886
5590800	0.558594
5594400	0.0
5598000	0.0
5601600	0.0
5605200	0.0
5608800	0.0
5612400	0.0
5616000	0.0
5619600	0.0
5623200	0.0
5626800	0.0
5630400	0.0
5634000	0.0
5637600	0.0
5641200	66.0625
5644800	105.52
5648400	113.985
5652000	196.062
5655600	158.134
5659200	182.271
5662800	160.237
5666400	185.991
5670000	142.842
5673600	57.9603
5677200	3.95703
5680800	0.0
5684400	0.0
5688000	0.0
5691600	0.0
5695200	0.0
5698800	0.0
5702400	0.0
5706000	0.0
5709600	0.0
5713200	0.0
5716800	0.0
5720400	0.0
5724000	0.132812
5727600	32.0457
5731200	46.1718
5734800	194.452
5738400	206.71
5742000	251.819
5745600	194.23
5749200	154.388
5752800	95.7352
5756400	89.044
5760000	62.8015
5763600	8.61328
5767200	0.0
5770800	0.0
5774400	0.0
5778000	0.0
5781600	0.0
5785200	0.0
5788800	0.0
5792400	0.0
5796000	0.0
5799600	0.0
5803200	0.0
5806800	0.0
5810400	0.597656
5814000	29.5853
5817600	138.885
5821200	173.281
5824800	219.891
5828400	41.0776
5832000	245.761
5835600	245.742
5839200	132.772
5842800	24.4953
5846400	72.7538
5850000	2.41211
5853600	0.0
5857200	0.0
5860800	0.0
5864400	0.0
5868000	0.0
5871600	0.0
5875200	0.0
5878800	0.0
5882400	0.0
5886000	0.0
5889600	0.0
5893200	0.0
5896800	1.78809
5900400	27.6587
5904000	61.4843
5907600	120.914
5911200	94.197
5914800	60.6831
5918400	94.351
5922000	73.0538
5925600	43.3686
5929200	5.57219
5932800	7.65678
5936400	0.751953
5940000	0.0
5943600	0.0
5947200	0.0
5950800	0.0
5954400	0.0
5958000	0.0
5961600	0.0
5965200	0.0
5968800	0.0
5972400	0.0
5976000	0.0
5979600	0.0
5983200	5.55762
5986800	66.0135
5990400	62.051
5994000	189.045
5997600	197.312
6001200	253.183
6004800	89.9397
6008400	178.015
6012000	109.52
6015600	95.6123
6019200	46.8626
6022800	4.58789
6026400	0.0
6030000	0.0
6033600	0.0
6037200	0.0
6040800	0.0
6044400	0.0
6048000	0.0
6051600	0.0
6055200	0.0
6058800	0.0
6062400	0.0
6066000	0.0
6069600	9.33594
6073200	81.4053
6076800	146.109
6080400	104.846
6084000	220.522
6087600	119.058
6091200	247.976
6094800	239.053
6098400	29.9976
6102000	35.3029
6105600	31.6248
6109200	6.875
6112800	0.0
6116400	0.0
