#1
# Source: DWD Weather data, ieet, TUHH (DWD COSMO-D2)
# Location: latitude 52.1, longitude 9.35
# Year: 2019
# Data type: Temperature Underground
float	default(7098, 2)
3823200	277.65
3826800	277.65
3830400	277.65
3834000	277.65
3837600	277.65
3841200	277.65
3844800	277.65
3848400	277.65
3852000	277.65
3855600	277.65
3859200	277.65
3862800	277.65
3866400	277.65
3870000	277.65
3873600	277.65
3877200	277.65
3880800	277.65
3884400	277.65
3888000	277.65
3891600	277.65
3895200	277.65
3898800	277.65
3902400	277.65
3906000	277.65
3909600	277.75
3913200	277.75
3916800	277.75
3920400	277.75
3924000	277.75
3927600	277.75
3931200	277.75
3934800	277.75
3938400	277.75
3942000	277.75
3945600	277.75
3949200	277.75
3952800	277.75
3956400	277.75
3960000	277.75
3963600	277.75
3967200	277.75
3970800	277.75
3974400	277.75
3978000	277.75
3981600	277.75
3985200	277.75
3988800	277.75
3992400	277.75
3996000	277.75
3999600	277.75
4003200	277.75
4006800	277.75
4010400	277.75
4014000	277.75
4017600	277.75
4021200	277.75
4024800	277.75
4028400	277.75
4032000	277.75
4035600	277.65
4039200	277.65
4042800	277.65
4046400	277.65
4050000	277.65
4053600	277.65
4057200	277.65
4060800	277.65
4064400	277.65
4068000	277.65
4071600	277.65
4075200	277.65
4078800	277.65
4082400	277.75
4086000	277.75
4089600	277.75
4093200	277.75
4096800	277.75
4100400	277.75
4104000	277.75
4107600	277.75
4111200	277.75
4114800	277.75
4118400	277.75
4122000	277.75
4125600	277.75
4129200	277.75
4132800	277.75
4136400	277.75
4140000	277.75
4143600	277.75
4147200	277.75
4150800	277.75
4154400	277.75
4158000	277.75
4161600	277.75
4165200	277.75
4168800	277.75
4172400	277.75
4176000	277.75
4179600	277.75
4183200	277.75
4186800	277.75
4190400	277.75
4194000	277.75
4197600	277.75
4201200	277.75
4204800	277.75
4208400	277.75
4212000	277.75
4215600	277.75
4219200	277.75
4222800	277.75
4226400	277.75
4230000	277.75
4233600	277.75
4237200	277.75
4240800	277.75
4244400	277.75
4248000	277.75
4251600	277.75
4255200	277.75
4258800	277.75
4262400	277.75
4266000	277.75
4269600	277.75
4273200	277.75
4276800	277.75
4280400	277.75
4284000	277.75
4287600	277.75
4291200	277.75
4294800	277.75
4298400	277.75
4302000	277.75
4305600	277.75
4309200	277.75
4312800	277.75
4316400	277.75
4320000	277.75
4323600	277.75
4327200	277.75
4330800	277.75
4334400	277.75
4338000	277.75
4341600	277.75
4345200	277.75
4348800	277.75
4352400	277.75
4356000	277.75
4359600	277.75
4363200	277.75
4366800	277.85
4370400	277.85
4374000	277.85
4377600	277.85
4381200	277.85
4384800	277.85
4388400	277.85
4392000	277.85
4395600	277.85
4399200	277.85
4402800	277.85
4406400	277.85
4410000	277.85
4413600	277.85
4417200	277.85
4420800	277.85
4424400	277.85
4428000	277.85
4431600	277.85
4435200	277.85
4438800	277.95
4442400	277.95
4446000	277.95
4449600	277.95
4453200	277.95
4456800	277.95
4460400	277.95
4464000	277.95
4467600	277.95
4471200	277.95
4474800	277.95
4478400	277.95
4482000	277.95
4485600	277.95
4489200	277.95
4492800	277.95
4496400	278.05
4500000	278.05
4503600	278.05
4507200	278.05
4510800	278.05
4514400	278.05
4518000	278.05
4521600	278.05
4525200	278.05
4528800	278.05
4532400	278.05
4536000	278.15
4539600	278.15
4543200	278.15
4546800	278.15
4550400	278.15
4554000	278.15
4557600	278.15
4561200	278.15
4564800	278.15
4568400	278.25
4572000	278.25
4575600	278.25
4579200	278.25
4582800	278.25
4586400	278.25
4590000	278.25
4593600	278.25
4597200	278.25
4600800	278.35
4604400	278.35
4608000	278.35
4611600	278.35
4615200	278.35
4618800	278.35
4622400	278.35
4626000	278.35
4629600	278.35
4633200	278.35
4636800	278.35
4640400	278.35
4644000	278.35
4647600	278.35
4651200	278.35
4654800	278.35
4658400	278.35
4662000	278.35
4665600	278.35
4669200	278.35
4672800	278.35
4676400	278.35
4680000	278.35
4683600	278.35
4687200	278.35
4690800	278.35
4694400	278.35
4698000	278.35
4701600	278.35
4705200	278.35
4708800	278.35
4712400	278.35
4716000	278.35
4719600	278.35
4723200	278.35
4726800	278.35
4730400	278.35
4734000	278.35
4737600	278.35
4741200	278.35
4744800	278.35
4748400	278.35
4752000	278.35
4755600	278.35
4759200	278.35
4762800	278.35
4766400	278.35
4770000	278.35
4773600	278.35
4777200	278.35
4780800	278.35
4784400	278.35
4788000	278.35
4791600	278.35
4795200	278.35
4798800	278.35
4802400	278.35
4806000	278.35
4809600	278.35
4813200	278.35
4816800	278.35
4820400	278.35
4824000	278.35
4827600	278.35
4831200	278.25
4834800	278.25
4838400	278.25
4842000	278.25
4845600	278.25
4849200	278.25
4852800	278.25
4856400	278.25
4860000	278.25
4863600	278.25
4867200	278.35
4870800	278.35
4874400	278.35
4878000	278.35
4881600	278.35
4885200	278.35
4888800	278.35
4892400	278.35
4896000	278.35
4899600	278.35
4903200	278.35
4906800	278.25
4910400	278.25
4914000	278.25
4917600	278.25
4921200	278.25
4924800	278.25
4928400	278.25
4932000	278.25
4935600	278.25
4939200	278.25
4942800	278.25
4946400	278.25
4950000	278.25
4953600	278.25
4957200	278.25
4960800	278.25
4964400	278.35
4968000	278.35
4971600	278.35
4975200	278.25
4978800	278.25
4982400	278.25
4986000	278.25
4989600	278.25
4993200	278.25
4996800	278.25
5000400	278.25
5004000	278.25
5007600	278.25
5011200	278.25
5014800	278.25
5018400	278.25
5022000	278.25
5025600	278.25
5029200	278.25
5032800	278.25
5036400	278.25
5040000	278.25
5043600	278.25
5047200	278.25
5050800	278.25
5054400	278.25
5058000	278.35
5061600	278.35
5065200	278.35
5068800	278.35
5072400	278.35
5076000	278.35
5079600	278.35
5083200	278.35
5086800	278.25
5090400	278.25
5094000	278.25
5097600	278.25
5101200	278.25
5104800	278.25
5108400	278.35
5112000	278.35
5115600	278.35
5119200	278.35
5122800	278.35
5126400	278.35
5130000	278.35
5133600	278.35
5137200	278.35
5140800	278.35
5144400	278.35
5148000	278.35
5151600	278.35
5155200	278.35
5158800	278.35
5162400	278.35
5166000	278.45
5169600	278.45
5173200	278.45
5176800	278.45
5180400	278.45
5184000	278.45
5187600	278.45
5191200	278.45
5194800	278.45
5198400	278.45
5202000	278.45
5205600	278.45
5209200	278.55
5212800	278.55
5216400	278.55
5220000	278.55
5223600	278.55
5227200	278.55
5230800	278.55
5234400	278.55
5238000	278.55
5241600	278.55
5245200	278.55
5248800	278.55
5252400	278.55
5256000	278.55
5259600	278.55
5263200	278.55
5266800	278.55
5270400	278.55
5274000	278.55
5277600	278.55
5281200	278.55
5284800	278.55
5288400	278.55
5292000	278.55
5295600	278.55
5299200	278.55
5302800	278.65
5306400	278.65
5310000	278.65
5313600	278.65
5317200	278.65
